"time","slipAngleFrontWheel","slipAngleRearLeftWheel","slipAngleRearRightWheel","forceFrontWheel[1,2]","forceRearLeftWheel[1,2]","forceRearRightWheel[1,2]"
23.7,-0.0127202079115465,-0.01052518348868136,-0.008430949966366553,-231.6475157392474,-288.4624633074014,-231.6949523819311
23.8,-0.0128112849965882,-0.01069615417855616,-0.008539165757277447,-233.2688163293577,-293.0758691659177,-234.639485584249
23.9,-0.01288729800379386,-0.01085574283319787,-0.008639502097871463,-234.6212964605112,-297.3790010859809,-237.3686083507008
24,-0.01294792638051337,-0.01100371307825385,-0.008731984280906725,-235.6996275684134,-301.3661417868541,-239.8832500759233
24.1,-0.0129929660342375,-0.01113946705568001,-0.008816337913422173,-236.5003994679183,-305.0217136806645,-242.1761066101505
24.2,-0.01302259707765241,-0.01126352461312822,-0.008893163412574265,-237.027052425303,-308.3603731722626,-244.2637386330279
24.3,-0.0130363468756639,-0.01137522708345707,-0.008962109399071201,-237.2713025056104,-311.3648963600078,-246.1367457815551
24.4,-0.01303429669846713,-0.01147452351693264,-0.009023294667825749,-237.23466421233,-314.034430089311,-247.7985182936973
24.5,-0.0130164130484321,-0.01156128843717237,-0.009076761412376164,-236.9165347489375,-316.3660631267829,-249.250341973352
24.6,-0.01298279340194067,-0.01163543245021335,-0.009122562991435294,-236.3185582258585,-318.3578114235662,-250.4937918916473
24.7,-0.01293333098968453,-0.01169684039403663,-0.009160715284538091,-235.4386952755975,-320.0069157542105,-251.5293890723947
24.8,-0.01286827123151164,-0.01174534771026057,-0.009191175857218251,-234.2810967897123,-321.3093202744291,-252.3561067415923
24.9,-0.01278788215560723,-0.01178121223158226,-0.009214215501188078,-232.8502003638054,-322.2721110924694,-252.9813185058339
25,-0.01269219953974629,-0.01180405129106105,-0.009229582660735969,-231.1463362345384,-322.8852590980412,-253.3982881824216
25.1,-0.01258155971717992,-0.01181400274751859,-0.009237414269519654,-229.1750858064834,-323.1525793132249,-253.610768534853
25.2,-0.01245622992131265,-0.01181109585815178,-0.009237741307940863,-226.94073530851,-323.0748711220116,-253.6195963523618
25.3,-0.01231643777726184,-0.01179542736664445,-0.009230626706003669,-224.44684494287,-322.6547050571741,-253.4264741099537
25.4,-0.01216261288869307,-0.0117668864838409,-0.009215952088445454,-221.7005130173904,-321.8890056865333,-253.0281614356274
25.5,-0.0119951175830789,-0.01172577812635711,-0.009193909330029689,-218.7077994228422,-320.7859707926269,-252.4299267891569
25.6,-0.01181439961187496,-0.01167186237524284,-0.009164235223104902,-215.4759722972421,-319.3387811055999,-251.6244724676031
25.7,-0.01162082600399592,-0.01160543923849901,-0.009127076073400056,-212.0110756445121,-317.5552920194259,-250.6157415732445
25.8,-0.01141488873221655,-0.01152660802765717,-0.009082401676253063,-208.3213142737106,-315.437829955722,-249.402817792957
25.9,-0.01119705355456231,-0.01143549810550098,-0.009030187812206471,-204.4144603571259,-312.9895057127998,-247.9849475181433
26,-0.01096779179829105,-0.01133230163645057,-0.008970442988906431,-200.2983870295493,-310.2150350576604,-246.3622257640845
26.1,-0.01072763654360322,-0.0112171161657599,-0.008903085183967728,-195.982149431975,-307.1166333709439,-244.5323269083889
26.2,-0.01047705065971071,-0.01109014412282502,-0.008828099530872192,-191.4735212474745,-303.6991994033497,-242.4946680621609
26.3,-0.01021653494994733,-0.01095162456848579,-0.008745487700919149,-186.7810359359277,-299.9686422386641,-240.2491342572228
26.4,-0.009946623527214137,-0.01080176371431914,-0.008655211969775405,-181.9138542282622,-295.9299599655245,-237.7945206952677
26.5,-0.009667814133643027,-0.0106407844942986,-0.008557237427020043,-176.8805513167369,-291.5885854950191,-235.1296859315154
26.6,-0.0093806163326131,-0.01046890729435173,-0.00845151574562808,-171.689947738617,-286.9498640383524,-232.253103398886
26.7,-0.00908550674295268,-0.01028639060345222,-0.008338020976219532,-166.350338902582,-282.0201748129618,-229.1638476596221
26.8,-0.008782994730737979,-0.01009351458642478,-0.008216737265268219,-160.8706652108579,-276.8064856136659,-225.8612552230506
26.9,-0.008473559459615211,-0.009890554090241511,-0.008087638142445331,-155.2593756058562,-271.3156253875669,-222.3443585531959
27,-0.008157665755655541,-0.009677815105244276,-0.007950717739012134,-149.5247171514827,-265.5552849409495,-218.612742469563
27.1,-0.007835588109642272,-0.009455235186942091,-0.007805662311730645,-143.6715650221649,-259.5232469632226,-214.6576292244584
27.2,-0.007508120976620465,-0.009223966582948365,-0.007653158695709791,-137.7142063279022,-253.250088575682,-210.4973998588767
27.3,-0.007175477613671036,-0.008983641341270244,-0.007492638912681353,-131.6565413186897,-246.7254163844439,-206.1163617339776
27.4,-0.006837962135169175,-0.008734734748650011,-0.007324229110430416,-125.504090189211,-239.9616098475934,-201.5176564025203
27.5,-0.00649616826098365,-0.008477630780421403,-0.007147984156824889,-119.2677174764411,-232.968661693482,-196.7025118240684
27.6,-0.006150172201777326,-0.008212448939887613,-0.006963736568711224,-112.9488986241774,-225.7494044714252,-191.6660716646046
27.7,-0.005800596073157985,-0.007939926135196396,-0.006771846251365399,-106.5591115603307,-218.3235517596002,-186.4179144462431
27.8,-0.005447637341216339,-0.007660226736450779,-0.006572194407398973,-100.1021089406056,-210.6952163168766,-180.9544873288452
27.9,-0.005091631646327539,-0.007373604494763621,-0.006364740239870542,-93.58423434602996,-202.8711164460954,-175.2744666509137
28,-0.004732734845166729,-0.007080525096161461,-0.00614963146425454,-87.00854859788348,-194.8637334541254,-169.3816401915313
28.1,-0.004371288059213921,-0.006781152829396375,-0.005926763839717201,-80.38152930382606,-186.6773445342794,-163.2728869916631
28.2,-0.004007710950122313,-0.006476239556507848,-0.00569655274416125,-73.71112405276762,-178.3323696570809,-156.9593511652875
28.3,-0.003641900237871303,-0.006165857091586094,-0.005458827883729383,-66.99575123040523,-169.8308130586756,-150.4362378641788
28.4,-0.003274245909090817,-0.005850411799712362,-0.005213722431427981,-60.242858279286,-161.1837477597095,-143.7069858895482
28.5,-0.002904926852147922,-0.005530302558213964,-0.004961372723967253,-53.45605064385725,-152.402152164032,-136.7751830960816
28.6,-0.002534120061081889,-0.005205896542001256,-0.004701898295717604,-46.63891644135309,-143.4961927167683,-129.6439832813868
28.7,-0.002161973098088509,-0.004877561745740162,-0.004435430718420439,-39.79451687150178,-134.4761143958038,-122.316901004708
28.8,-0.001788651534093115,-0.004545667798265009,-0.0041621148589567,-32.92625685285308,-125.3522607901946,-114.7978489205675
28.9,-0.00141430416852326,-0.004210584606765829,-0.003882108116086655,-26.03724399873293,-116.1350339561121,-107.0911191088837
29,-0.001039103950686424,-0.003872722342219193,-0.003595618158764532,-19.13104003318115,-106.8359916162988,-99.20242499016479
29.1,-0.000663035826824955,-0.003532330770935653,-0.003302715991672915,-12.20775291437261,-97.46231933200761,-91.1337513363286
29.2,-0.0002863586196312128,-0.00318988776039476,-0.003003698886621237,-5.272539559353983,-88.02752118778753,-82.89335759242037
29.3,9.085697399004744e-05,-0.002845708044339032,-0.002698725231741911,1.672901487532519,-78.54064694154729,-74.48571747882616
29.4,0.000468465026051395,-0.002500187402212958,-0.002388043713438672,8.625482960659328,-69.0130112833203,-65.91783603409385
29.5,0.0008463505976630039,-0.002153684425006356,-0.002071882295166551,15.58268560948396,-59.45492638303284,-57.19618600217331
29.6,0.001224418241269809,-0.001806536667042349,-0.001750462987538552,22.54234737206325,-49.87614897464054,-48.32711834109236
29.7,0.001602548871664801,-0.001459118877040479,-0.001424058278780592,29.50187116748892,-40.28747811244799,-39.31841899194649
29.8,0.001980605051451348,-0.001111770536059464,-0.001092921530228578,36.45832334280372,-30.69875281779431,-30.17738660249799
29.9,0.002358449238289242,-0.0007648660426336452,-0.0007573554536016932,43.40877108409185,-21.12078185310711,-20.91271955904088
30,0.002735935977791135,-0.0004187567430964652,-0.0004176558877098066,50.35014062291764,-11.56374110009797,-11.53296466664797
30.1,0.003112913684743173,-7.3792615025619e-05,-7.41330780234328e-05,57.27925093543453,-2.037766058843521,-2.047100753848718
30.2,0.003489215417859007,0.0002696786853941612,0.0002728890283865792,64.19264751676374,7.447078663720947,7.535483107760838
30.3,0.00386466012455835,0.0006113122914740516,0.0006230730237727986,71.08662641638089,16.88081708798906,17.20499793250577
30.4,0.004239053173147991,0.0009507612702672758,0.0009760628333087005,77.95724733850876,26.25343205347622,26.95111473146313
30.5,0.004612177458054368,0.001287684066945333,0.001331491010829212,84.80017198857148,35.55507506267463,36.76317095201208
30.6,0.004983807738688521,0.001621744117713452,0.001688978200387332,91.61093082194556,44.77605944652748,46.63016004810417
30.7,0.005353706133369886,0.001952625442838924,0.002048149402242314,98.38484891091076,53.90729483743002,56.5411863784518
30.8,0.005721617189739685,0.002279993350968749,0.002408592756474543,105.1169372674533,62.9392048005232,66.48433315815856
30.9,0.006087206481618554,0.002603515351064012,0.002769881184207006,111.8008223055015,71.86230873006404,76.44726604759803
31,0.006450244819366133,0.002922846237456113,0.003131555081135564,118.4320498752433,80.6668145535271,86.41676400682709
31.1,0.006810527364172116,0.003237737813409177,0.003493241536572621,125.0066651331167,89.34563861433443,96.38200954251587
31.2,0.007167084578072683,0.003547848459462227,0.00385445212120914,131.5067910370057,97.88917160832838,106.3290345423659
31.3,0.007520179583751709,0.003852910235480247,0.004214755195961008,137.9370807051446,106.2898632333295,116.245444890748
31.4,0.007869266112651031,0.004152597029919178,0.004573641289082255,144.2874804701093,114.5386170218082,126.1167563715683
31.5,0.008213825344775974,0.004446644881069943,0.004930650407865882,150.5484810384348,122.6280859031383,135.9298845691753
31.6,0.008553564640767484,0.004734769833699452,0.00528528276195774,156.714765859314,130.5504195577073,145.6707070530125
31.7,0.008887840476346522,0.005016754294053561,0.005637095666429832,162.7746645165073,138.2996418076862,155.3267280815833
31.8,0.009216389531507833,0.005292411265227355,0.005985664503051272,168.7235267573132,145.8706452002273,164.8860002229231
31.9,0.009538487319691967,0.005561195589823617,0.006330143704950511,174.5483380577188,153.2485390626287,174.3251088092262
32,0.009853792972560704,0.005823176882100456,0.006670365184598052,180.2431421799437,160.4353471715337,183.6392840786371
32.1,0.0101616081833809,0.006078045095813308,0.007005717516796353,185.7955906583011,167.4227196674098,192.8116964274116
32.2,0.01046151063887724,0.006325615425189474,0.00733571622765828,191.19836848709,174.2057657485556,201.8290586291982
32.3,0.01075297840928378,0.006565712866638096,0.007659875072749124,196.4424401712301,180.7799053748658,210.6781315226845
32.4,0.01103537623092794,0.006798118194059006,0.007977643494253676,201.5167945487636,187.1393721685228,219.3440006895203
32.5,0.01130815612482557,0.007022691087113293,0.008288550798840518,206.412066221542,193.2805965109948,227.8140309555192
32.6,0.01157077197714516,0.007239318475781477,0.008592148315395742,211.1189669834799,199.2007640838569,236.0762535184715
32.7,0.01182255605517476,0.007447793737457253,0.008887867559131655,215.6261293921854,204.8945520401169,244.1155702928405
32.8,0.0120633767659769,0.007648471909005737,0.009175801695210772,219.9317570309256,210.3719384076338,251.9348623024668
32.9,0.01229188501881905,0.007840048447671869,0.009454052258792141,224.0124227972025,215.5976930646255,259.4831231231249
33,0.01250799529701846,0.008023542944500101,0.009723499917684562,227.8672302968204,220.5999397985556,266.7847545084111
33.1,0.01271127899308651,0.008198609219028334,0.00998338415414134,231.4892434901187,225.3695963149046,273.8197532906462
33.2,0.01290111007453622,0.008365146823572884,0.01023323979215637,234.8679997551137,229.9042720617783,280.5761766465712
33.3,0.01307699573761231,0.008523060007858149,0.01047260568313403,237.9954395944203,234.2017190231344,287.0422726751045
33.4,0.01323842095598859,0.008672465079029582,0.0107012843389496,240.8630178486752,238.265380051577,293.2133277444013
33.5,0.01338499630220921,0.008813168648486903,0.01091870063852055,243.4645761281605,242.0904100734949,299.0747160537259
33.6,0.01351650003502316,0.008945417286093727,0.01112482777297194,245.7967758882476,245.6838052665478,304.6264417131949
33.7,0.01363224574069038,0.00906910834128058,0.01131922172235249,247.848002694374,249.0430589281516,309.8572784685952
33.8,0.01373196108632794,0.009183687365821695,0.0115008749573939,249.6140372807257,252.1534767902027,314.7410166836912
33.9,0.01381529441787937,0.009289968614731416,0.01167050605961495,251.0891067748222,255.0374189664298,319.2977181478061
34,0.01388229636439552,0.009387711755798349,0.0118275254242138,252.274525233435,257.6886297964471,323.5123034528075
34.1,0.01393254269377748,0.009476904156756035,0.01197164925597726,253.1631380151614,260.1070255158496,327.3779131148178
34.2,0.01396590329102883,0.009557586853170659,0.01210267558534295,253.7529117454208,262.2939555524742,330.889849399825
34.3,0.01398229881340178,0.009629874908368885,0.01222051613772505,254.0426132183515,264.2527515959219,334.0464180828917
34.4,0.01398172417983082,0.009693779591535289,0.01232497146093605,254.032229177378,265.9838967961903,336.8428751945482
34.5,0.01396402249825393,0.009749242629239574,0.01241577548447377,253.7190158345997,267.4859985602154,339.2726891432317
34.6,0.01392936965976335,0.009796512090529674,0.01249307705769888,253.1059589305164,268.7659204117568,341.340339060299
34.7,0.01387789871739305,0.009835624003254368,0.01255677646324978,252.1952471799812,269.8247616050925,343.0435870710248
34.8,0.01380944790277327,0.009866218527119903,0.01260630023796584,250.9837425039865,270.6528899071513,344.3674711869646
34.9,0.01372446257352156,0.009888777457128699,0.01264216798020008,249.4789691962928,271.263420546295,345.326152856919
35,0.01362311479914745,0.009903226797803895,0.01266422028324381,247.683572355508,271.6544393579721,345.9156275151296
35.1,0.01350567697989969,0.009909567849028746,0.01267242079115214,245.6018642433121,271.8259953291741,346.1350082497864
35.2,0.01337242946690509,0.009907841818528157,0.01266681219546058,243.2382625579917,271.7792296697143,345.9854973061885
35.3,0.01322375129456028,0.009898046758983595,0.01264740860945254,240.5988747868255,271.5140793670677,345.4674276736428
35.4,0.01306001154670656,0.009880243693154284,0.01261433205429788,237.6896103765184,271.032172951311,344.583950099178
35.5,0.01288161064359919,0.009854387068505896,0.01256759633929465,234.5169018398139,270.3322348867009,343.3352485427225
35.6,0.01268912742252264,0.009820507131499671,0.01250733589117525,231.0903471642708,269.4150177924491,341.7246486104011
35.7,0.01248277658218148,0.009778702415726743,0.01243380308454239,227.4130192387425,268.2830706614579,339.7585140053223
35.8,0.01226325211050907,0.0097287412093325,0.01234684938207457,223.4965893279904,266.9300369280461,337.4325040610314
35.9,0.0120309934894231,0.009670723119632988,0.01224677423018389,219.3482338254942,265.358530521756,334.7542331464733
36,0.01178656499005717,0.009604811854732255,0.01213397962394442,214.9772126580216,263.5726881721557,331.7337005488441
36.1,0.0115304764951168,0.009530754593013089,0.01200836219721785,210.3920899837792,261.565636126402,328.3677902502234
36.2,0.01126324791872712,0.009448639848241337,0.01187026955612853,205.6014928346993,259.3395219224184,324.6650953247913
36.3,0.01098551200258581,0.009358402625286595,0.01171987352497405,200.6161798457321,256.8923982872932,320.6295960292516
36.4,0.01069771791029321,0.009259998775462921,0.0115573908151723,195.4436596698093,254.2228400289334,316.2664117942909
36.5,0.01040046555740503,0.009153429630499909,0.01138310888129085,190.0942066605979,251.3306406110827,311.5825469197616
36.6,0.01009430747156505,0.009038674859051139,0.01119730113010177,184.5773086740218,248.2149804830468,306.5846062088962
36.7,0.009779741354692718,0.008915720005585052,0.01100026091780193,178.9015391085352,244.8752018680069,301.2797586911481
36.8,0.009457322641278748,0.008784466606534801,0.01079218645435896,173.076590110386,241.308353615815,295.6726196162427
36.9,0.009127540301848753,0.008644966056144352,0.01057346937224972,167.1110163380579,237.5155316792724,289.7730137861966
37,0.008790897216770718,0.008497178942291907,0.01034439540381572,161.0136908062196,233.495354650424,283.5879366466871
37.1,0.008447832524101395,0.008341002628109327,0.01010517913791821,154.7924048167615,229.2447187428428,277.1225000829553
37.2,0.008098899144933896,0.008176625357953589,0.009856390080268529,148.4570743999624,224.7684181214276,270.3914333619948
37.3,0.007744544182428289,0.008003976342143145,0.009598282754442642,142.0157606444091,220.0641774656208,263.4009759765536
37.4,0.007385169072202877,0.007822997968636168,0.009331130487294082,135.4757746651894,215.1301203374219,256.1579832792558
37.5,0.007021011102471002,0.007633609213134467,0.009055178797639576,128.8414938159877,209.9637220357294,248.6685969745709
37.6,0.006652470670664093,0.007435694113214751,0.008770629605448723,122.1202738377911,204.5614271944933,240.9377213395765
37.7,0.00628060337686046,0.007230393656805032,0.008479155674779148,115.3315213803387,198.9540799017738,233.0104141529721
37.8,0.005904977113610863,0.00701629083739692,0.008179415370447583,108.4675805029776,193.1027151563525,224.8498873297889
37.9,0.005525727277195754,0.006794007684295728,0.007872466474793493,101.5310963421897,187.0239612163211,216.4845353906999
38,0.005143706469115925,0.00656369147648429,0.007558785151468855,94.53792324705317,180.721563208848,207.9270954575143
38.1,0.004759044873815802,0.006325366372208869,0.007238702587887885,87.49073334247598,174.1959005175815,199.1864092902146
38.2,0.004371999518963448,0.006079091753045171,0.006912579794897347,80.39455194821178,167.4483398549312,190.272212699618
38.3,0.003982725253795639,0.005824881995481688,0.006580716432947242,73.25256290414916,160.4790389658806,181.1926295992521
38.4,0.003591520491696619,0.005563009792934577,0.00624369281318899,66.07060476332784,153.2952659060324,171.9635452786217
38.5,0.003198572024803366,0.00529349000401282,0.005901784317741334,58.85249123715159,145.8972409484908,162.5925578790171
38.6,0.002804063446453443,0.005016457624298202,0.005555389736238549,51.60199356303623,138.2885023703237,153.0907004483794
38.7,0.002408179371759107,0.004732028157391985,0.005204873168397512,44.32293101356834,130.4721289782998,143.4681739275529
38.8,0.002011017328132504,0.004440373039702781,0.004850646523875812,37.01752543649161,122.4527370497294,133.7365040544884
38.9,0.001612761531788739,0.004141653171984202,0.004493095308672976,29.6896119398284,114.2347169861741,123.9065841960257
39,0.001213574257072999,0.003836014815537037,0.004132575018087828,22.34262543912586,105.8220662856618,113.9884883856653
39.1,0.0008136451056032957,0.003523903532540302,0.003769747381549921,14.98052531924707,97.22711488394398,104.0008448840611
39.2,0.0004129600107869035,0.003205013154682056,0.003404452861470401,7.603522456668176,88.44151868927358,93.93966694234298
39.3,1.172413245385298e-05,0.002880046791077633,0.003037596513646995,0.2158703250955038,79.48477652647098,83.83035381924518
39.4,-0.0003900205457154459,0.002548740379317376,0.002669040175966426,-7.181176641000349,70.34978144759906,73.66956583298499
39.5,-0.0007918949901371462,0.002212080611232535,0.002299945200279118,-14.58015401997629,61.06397680808497,63.48986094664336
39.6,-0.001194115035622615,0.001869524304009721,0.001929855810866045,-21.98455035748491,51.61265802862582,53.27920024924292
39.7,-0.00159630932188305,0.001521968806744993,0.001559800040880622,-29.38703878287412,42.02089984884086,43.06650607229911
39.8,-0.001998443677517369,0.001169296563978472,0.001189738440396964,-36.78650744343579,32.28583546452037,32.85125991009163
39.9,-0.002400371051771341,0.000811973201702584,0.0008202162706254328,-44.17975940151626,22.42072519531312,22.64908133221472
40,-0.002801918620991456,0.0004502895596137637,0.000451581987883854,-51.56313612756968,12.43406126942742,12.47017103393211
40.1,-0.00320294256368216,8.455689617343145e-05,8.418833856288313e-05,-58.93355452619531,2.334941263586058,2.324842563923661
40.2,-0.003603264330338164,-0.0002848100779693191,-0.0002815260264689058,-66.28718998165067,-7.864655288676649,-7.774236371036063
40.3,-0.004002705288862674,-0.0006575502942982633,-0.0006452922595430528,-73.62040956687001,-18.15695953945652,-17.81909946303672
40.4,-0.004400972834017076,-0.001033229327158078,-0.001006687033690758,-80.92729959895519,-28.52935668878124,-27.7975168007722
40.5,-0.004798005284157286,-0.001411468014210508,-0.001365359427080895,-88.20636943114911,-38.97077685435369,-37.6993104780537
40.6,-0.005193399061512071,-0.001791856049715846,-0.001720945842928368,-95.44977343676344,-49.4692347334307,-47.513954737049
40.7,-0.005586968530622741,-0.002174003240259488,-0.002073119430976014,-102.6537304278391,-60.01330879672756,-57.23198735929508
40.8,-0.005978444793562712,-0.002557431526830043,-0.002421487123560573,-109.8129663972959,-70.58915099159154,-66.84215811548039
40.9,-0.006367528076047961,-0.002941742481387058,-0.002765749596595261,-116.9216532956709,-81.18510133625378,-76.33583303922828
41,-0.006753892376336751,-0.003326528558229036,-0.0031056152700783,-123.9735350730175,-91.78926478153467,-85.70464186344329
41.1,-0.007137107174630308,-0.003711175063085825,-0.00344061709580678,-130.9604908361914,-102.3840611638765,-94.93543087035088
41.2,-0.007516845719968708,-0.004095270401133953,-0.003770496148565247,-137.8763361399131,-112.9575297387167,-104.0208244381649
41.3,-0.007892706949944137,-0.00447830104332619,-0.004094916041904115,-144.7135851939724,-123.4949399713341,-112.951366854469
41.4,-0.008264209334386043,-0.004859739668492932,-0.004413545576691194,-151.4633400862437,-133.9812243042849,-121.7177944390224
41.5,-0.008631138576000627,-0.005239306481952425,-0.004726294953019424,-158.1216505074302,-144.4081931464627,-130.3175587887741
41.6,-0.008992728300144319,-0.005616116410727749,-0.005032542749359816,-164.6745243985687,-154.7510294829681,-138.7334862479348
41.7,-0.009348660772989431,-0.005989947265148594,-0.005332282497683235,-171.116330362297,-165.0032913356868,-146.9654650805101
41.8,-0.009698589090003285,-0.006360299699890667,-0.005625274037252733,-177.4408165635362,-175.1508983473653,-155.0068983669427
41.9,-0.01004143127945186,-0.006726031937430482,-0.005910722590082169,-183.6286218060285,-185.1623242950078,-162.8360949054138
42,-0.01037721929845992,-0.007087389430610208,-0.006189077465703307,-189.6805255643095,-195.0440807753415,-170.4655114069625
42.1,-0.01070510392171184,-0.007443393454680249,-0.006459721690998026,-195.5815355983875,-204.7692987221884,-177.8784183681732
42.2,-0.011024573822965,-0.007793633655166495,-0.006722550602433525,-201.3228131373019,-214.3267470962606,-185.0721767891113
42.3,-0.01133503368650496,-0.008137549120655256,-0.00697734095793595,-206.894094043131,-223.7011815757574,-192.0409350068037
42.4,-0.01163591018040506,-0.008474590964331303,-0.007223891643647212,-212.2856034718585,-232.8778121868849,-198.7794993060435
42.5,-0.01192662810144411,-0.008804349854289803,-0.007462131822062478,-217.4875701318537,-241.8457035126711,-205.2862310378842
42.6,-0.01220651199216665,-0.009126107943665562,-0.007691737055864523,-222.488537870523,-250.5856663447777,-211.5526181289329
42.7,-0.01247491455991726,-0.009439426095017894,-0.007912627826305552,-227.2775955432197,-259.0861767209348,-217.5768472210453
42.8,-0.01273131992477852,-0.009743814517302231,-0.008124688809746237,-231.8463502193622,-267.3345540574236,-223.3562370493749
42.9,-0.01297500998251198,-0.01003881458483025,-0.008327836168080941,-236.1826817834931,-275.3188382438914,-228.8888173264716
43,-0.01320573019101395,-0.01032399575140424,-0.008522014055372548,-240.2829035572333,-283.0280912363222,-234.1735254751329
43.1,-0.0134225449256456,-0.01059904971704508,-0.008707266599674445,-244.1311742053833,-290.4546547737918,-239.2119361200575
43.2,-0.01362504826200835,-0.01086282819950736,-0.008882952601408376,-247.7211669831657,-297.5683730283502,-243.987075246699
43.3,-0.01381276282555391,-0.01111573698477259,-0.0090497035189528,-251.0452165952313,-304.3810047903248,-248.5165009156882
43.4,-0.01398525285735722,-0.01135704416083503,-0.009207216878003788,-254.0964261981415,-310.8737044859017,-252.7924037765569
43.5,-0.01414189981874547,-0.01158637405354907,-0.009355476190373321,-256.8646536116277,-317.0372859504895,-256.8147428749635
43.6,-0.01428232501307392,-0.01180336449417106,-0.009494472448819319,-259.3439789293847,-322.8629648601572,-260.5836723200451
43.7,-0.01440619142544038,-0.01200778589253007,-0.009624295423239827,-261.5291463646456,-328.3455022019905,-264.101989754292
43.8,-0.01451285305291357,-0.01219903022045905,-0.009744722311840965,-263.4095187855256,-333.4696481039851,-267.3640849675791
43.9,-0.01460257988422141,-0.0123771983150933,-0.009856089797955332,-264.9902943941974,-338.2389072678603,-270.3793282305036
44,-0.01467475276624242,-0.0125418594714752,-0.009958293053920189,-266.2611286032709,-342.6427356514139,-273.1452471412095
44.1,-0.01472912934109909,-0.01269274967006358,-0.01005134880718794,-267.2181415104168,-346.6749170986316,-275.6625656518906
44.2,-0.01476557119589164,-0.01282972193066015,-0.01013535313868332,-267.8592807468052,-350.332454238392,-277.9342137463321
44.3,-0.01478405952830158,-0.01295255307560081,-0.01021032542760142,-268.1843754856809,-353.6101102327475,-279.9609186880143
44.4,-0.01478444641009638,-0.01306105548247786,-0.01027629434755082,-268.1909441167278,-356.5036259526,-281.743691773848
44.5,-0.0147668519528665,-0.01315519256617148,-0.01033339109899195,-267.8811301542392,-359.0127351556056,-283.286305932289
44.6,-0.01473126105997167,-0.01323480891621596,-0.01038163217073888,-267.2545237978762,-361.1338028068767,-284.5893291345056
44.7,-0.01467768100908171,-0.01329983162848812,-0.01042107579775545,-266.3110370836068,-362.8654270525859,-285.6545015662097
44.8,-0.01460633699640474,-0.01335026317848645,-0.01045182531387055,-265.0544337414692,-364.2081929162492,-286.4847983133176
44.9,-0.01451739370578329,-0.0133859663494422,-0.01047384561121458,-263.4870751724734,-365.158643555395,-287.0792811109805
45,-0.01441114694521416,-0.01340696826351507,-0.01048721307138059,-261.6137340531944,-365.7177981936124,-287.4401200812131
45.1,-0.01428792350539015,-0.0134133060472427,-0.01049198652573164,-259.4395660736022,-365.8867527178141,-287.5689258356041
45.2,-0.01414794598773648,-0.01340502457309024,-0.01048820879799883,-256.9678654615864,-365.6667595899185,-287.4668798868222
45.3,-0.01399171701744426,-0.01338215885018082,-0.01047589303940448,-254.206779820583,-365.0586873998468,-287.1343224549618
45.4,-0.01381956187322362,-0.01334479086142673,-0.01045506571418805,-251.1612983099004,-364.0645627549648,-286.5719285707013
45.5,-0.01363196123254618,-0.01329304400681237,-0.01042576393255528,-247.8391270347715,-362.6874392804287,-285.7806460510374
45.6,-0.01342943612716115,-0.01322707573370769,-0.01038802967589928,-244.2486515421003,-360.9311551736568,-284.7615087043048
45.7,-0.01321241034750243,-0.01314688755650334,-0.01034176081732623,-240.3965711735338,-358.7953745753173,-283.5116722994414
45.8,-0.01298144293843701,-0.01305279930675132,-0.01028708491938077,-236.2919361908534,-356.2880779336871,-282.0344189314885
45.9,-0.01273709080133196,-0.01294490883513818,-0.01022393596180362,-231.9438255691317,-353.4113326938935,-280.3278232072165
46,-0.01247994224733353,-0.01282349888083183,-0.01015237514558225,-227.3618654026712,-350.171985235865,-278.3933181768392
46.1,-0.01221049240830724,-0.01268861996860991,-0.0100722608810942,-222.5541329580616,-346.570772418719,-276.226923429228
46.2,-0.01192940659209141,-0.01254062987731387,-0.009983678801524298,-217.5317353820393,-342.6164901369546,-273.8307197075501
46.3,-0.01163718713002019,-0.01237977421890782,-0.009886611426886596,-212.3029565889047,-338.3149160416359,-271.2039838478877
46.4,-0.01133448997304492,-0.01220633236751425,-0.00978105572095034,-206.8788676115771,-333.6726551365546,-268.346333027037
46.5,-0.01102185037566461,-0.01202043815686526,-0.009666875568759647,-201.2684865722339,-328.6925183896446,-265.2538432524145
46.6,-0.01069986586464959,-0.01182245253553794,-0.009544107648336603,-195.4820046485851,-323.3833034684024,-261.9271929632918
46.7,-0.01036901120499318,-0.01161257135254163,-0.009412646123343846,-189.5274943227137,-317.7493897714746,-258.3631878491
46.8,-0.01002999338557008,-0.01139139541187463,-0.009272703810269093,-183.417272666116,-311.8060632119415,-254.5672723978216
46.9,-0.009683187131710964,-0.01115913364821756,-0.009124172934523217,-177.1577509753974,-305.5580133510841,-250.5361166078351
47,-0.009329379565507752,-0.01091594850305148,-0.008966898989265564,-170.7629152121751,-299.0089008009969,-246.2652506066586
47.1,-0.008968820558822829,-0.0106623198300893,-0.008800981370156322,-164.2370783095058,-292.1708060834671,-241.7569717762192
47.2,-0.008602060658079948,-0.01039850589989088,-0.008626338120421672,-157.5900746480094,-285.0499200674948,-237.0086709796927
47.3,-0.008229480282169275,-0.01012479086589679,-0.008442905162208822,-150.8287360179527,-277.653181718924,-232.0182191063708
47.4,-0.007851737863022484,-0.009841952943078243,-0.008251032201170558,-143.9649927380445,-270.0009332581718,-226.7947309159919
47.5,-0.007469140458306868,-0.009549985037056037,-0.008050416160600149,-137.004505576061,-262.0924005579961,-221.3295949392805
