"time","slipAngleFrontWheel","slipAngleRearLeftWheel","slipAngleRearRightWheel","forceFrontWheel[1,2]","forceRearLeftWheel[1,2]","forceRearRightWheel[1,2]"
47.4,-0.01368982646036654,-0.01610673252940053,-0.01349002837324096,-248.8603672451948,-436.9715489523392,-367.9235228654259
47.5,-0.01306922230449365,-0.01560660877078606,-0.01314197256548151,-237.8494407818179,-423.8665409618162,-358.6584597091732
47.6,-0.01244357348143507,-0.01509506136054137,-0.01278203606467046,-226.7108932321001,-410.4168365039142,-349.0583579170194
47.7,-0.01181330267582941,-0.01457268398289743,-0.01241026413286113,-215.4532148721534,-396.6366072675279,-339.1230853871301
47.8,-0.01117898321530044,-0.01404024631305279,-0.0120268648646945,-204.0877704829443,-382.5450245351478,-328.8569226619758
47.9,-0.01054043252591411,-0.0134973087914841,-0.01163101721581269,-192.6126312023142,-368.1297349118523,-318.2367951624699
48,-0.009899266307806947,-0.01294663603376332,-0.01122467147375934,-181.0579357374006,-353.4630461621655,-307.3134491236967
48.1,-0.009254794098644574,-0.01238685949543469,-0.01080623303353422,-169.4130739391349,-338.5089033019823,-296.0434592559717
48.2,-0.008607663618275991,-0.01181927284318459,-0.01037641620960397,-157.6912363041268,-323.3016213635145,-284.4449157726078
48.3,-0.007958118217671473,-0.01124432394961244,-0.009935220775141213,-145.8985309795187,-307.8535093523441,-272.5169692454301
48.4,-0.007306401934362263,-0.01066262877827484,-0.009482810129875712,-134.0411571494828,-292.1816738814542,-260.2632960357139
48.5,-0.006652766453157455,-0.01007477118673265,-0.009019338487436317,-122.1255342836327,-276.3026710199983,-247.6874680519065
48.6,-0.005997367737467076,-0.00948124845381961,-0.008544901160406418,-110.1564032886472,-260.230997202253,-234.7915969981906
48.7,-0.005340327157419371,-0.00888256756657806,-0.008059620474372132,-98.13792867272952,-243.981669369268,-221.5786759674511
48.8,-0.004681945966507839,-0.008279369782421414,-0.007563759305981825,-86.07761666652326,-227.5736382138842,-208.0557272889574
48.9,-0.004022151896021682,-0.007672183257223416,-0.007057500526546026,-73.9761708756012,-211.0229521731404,-194.2276990829893
49,-0.003361231043613339,-0.00706152269906527,-0.006541035305792365,-61.8409048639053,-194.3455602258446,-180.1000022286156
49.1,-0.002699255652774156,-0.006447967941171723,-0.006014636010810886,-49.67524409146488,-177.5593691511467,-165.6804416274655
49.2,-0.002036353542027016,-0.005832049658197394,-0.005478551766480909,-37.48366046773866,-160.681130311876,-150.9763976927267
49.3,-0.001372529468986717,-0.005214255621137632,-0.004933013677546207,-25.26838775538915,-143.7265435725866,-135.9949251301843
49.4,-0.0007078623988791595,-0.004594872616640355,-0.004378082928745248,-13.03304469741953,-126.7059686310527,-120.7386705738936
49.5,-4.282795851963801e-05,-0.003975303089369989,-0.003814908013633531,-0.78856882031471,-109.6604646052287,-105.2403079757585
49.6,0.0006228315068787063,-0.003355208149727838,-0.003243002278843932,11.46758366028786,-92.58336252074709,-89.48780400557685
49.7,0.001288856622257074,-0.002735479397774341,-0.002663076534868685,23.72843156157879,-75.50190428752659,-73.50228590809931
49.8,0.001955117338110886,-0.002116615928531503,-0.002075491751270282,35.98936452882275,-58.43253351344166,-57.2954207248579
49.9,0.00262144206839613,-0.001499178116521843,-0.001480693540464284,48.24500622907029,-41.39342570326262,-40.88142861838956
50,0.003287617795256874,-0.0008837239850347434,-0.0008791515853217639,60.48923137742621,-24.40269235504388,-24.27538764075216
50,0.003287617795256874,-0.0008837239850347434,-0.0008791515853217639,60.48923137742621,-24.40269235504388,-24.27538764075216
