"time","slipAngleFrontWheel","slipAngleRearLeftWheel","slipAngleRearRightWheel","forceFrontWheel[1,2]","forceRearLeftWheel[1,2]","forceRearRightWheel[1,2]"
23.8,-0.05074291362923084,-0.0303261875511018,-0.02947615587900219,-769.5852305820067,-785.2390475972721,-765.9704976873038
23.9,-0.03690223022699955,-0.03022687708197859,-0.02937383725901893,-618.0308112562824,-783.0213404706393,-763.6434019299776
24,-0.02756445411655764,-0.03013297873142761,-0.02927630733455383,-481.9665521865996,-780.9167492331247,-761.4218628757427
24.1,-0.02114240700807127,-0.03004524631807292,-0.02918438736775849,-376.8024565937307,-778.9445965788254,-759.3248912699361
24.2,-0.01709154349430594,-0.02996419713041421,-0.02909862670737343,-306.7512004090188,-777.1185301750526,-757.3656492856196
24.3,-0.01502597119683555,-0.02989016410782206,-0.0290193700433871,-269.8922476050678,-775.4475966066951,-755.5526927258154
24.4,-0.01456541033214596,-0.02982335075612489,-0.02894681806025088,-260.9316911847354,-773.9374814281578,-753.891219626305
24.5,-0.01554432240045016,-0.0297639320000963,-0.02888113270546346,-276.932601893412,-772.5929136319078,-752.3854433688859
24.6,-0.01851351219078513,-0.02971200232242301,-0.02882239040138887,-326.2905090524096,-771.416519042504,-751.0375152278256
24.7,-0.02574602830096035,-0.02966760801311559,-0.02877061583900361,-441.6442717688424,-770.4096022575435,-749.8482947087991
24.8,-0.04389414735768294,-0.02963073485851602,-0.02872576650985676,-681.6591798571066,-769.5718246410916,-748.817012277561
24.9,-0.08345272403745718,-0.02960120381965269,-0.02868762291787269,-830.0536653404557,-768.8989378076863,-747.9391337901682
25,-0.1400348274755419,-0.02957863849645683,-0.02865574448903087,-708.0047480783297,-768.3820685103859,-747.2056399298733
25.1,-0.2083982347223829,-0.02956261845220117,-0.02862964973763818,-597.0368067226648,-768.010446969005,-746.6058925711385
25.2,-0.2993982614289556,-0.02955267124893149,-0.02860880355402462,-598.7805595591126,-767.7712843821173,-746.1275361314072
25.3,-0.4147880681016999,-0.02954839726341061,-0.02859274990912948,-599.9423230976994,-767.6532808409388,-745.7603182367246
25.4,-0.5405657308818187,-0.02954973947923585,-0.02858142932148051,-600.6999871509569,-767.6537826653799,-745.5034025449663
25.5,-0.6493514310140278,-0.02955775812397534,-0.02857603045633253,-601.1694053192743,-767.7988224540275,-745.3849788305839
25.6,-0.7076078713967855,-0.02957573328958416,-0.0285802019763179,-601.4174687386518,-768.1716966780089,-745.4893246777336
25.7,-0.6775596791753473,-0.02960987166876188,-0.02860081384987553,-601.4680359393689,-768.9303198966953,-745.9710788644177
25.8,-0.5053497617543212,-0.02966695436584486,-0.02864530014828792,-601.220285071686,-770.2465314484868,-746.9914778245619
25.9,-0.1760192869398056,-0.02974482701593675,-0.02871116809892379,-612.5313018524547,-772.0727936027877,-748.4891421277249
26,-0.03550465426979309,-0.0298221628100858,-0.02877480887550642,-599.1114920198787,-773.8954559687658,-749.9497444381386
26.1,-0.1946042231348528,-0.02988113705189697,-0.02881642233358964,-599.5562287131202,-775.2242761050879,-750.9018400005051
26.2,-0.6287914376785241,-0.02992042448298585,-0.02883491554017268,-601.2885382540303,-776.0102782929112,-751.3430601144972
26.3,-0.5346250033197377,-0.03000277203743619,-0.02889987941488995,-601.3571404628389,-777.8381484870561,-752.8452248422266
26.4,-0.05120480108480158,-0.03013746331467843,-0.02902099156703173,-774.4703252866885,-780.99262179176,-755.5947739561395
26.5,-0.3843883343237909,-0.03021587006895419,-0.02907799130435786,-600.5512242982227,-782.7353647966515,-756.9019299484081
26.6,-0.5175412730052793,-0.03029933058475567,-0.02913969309164518,-601.3820741242306,-784.517596533707,-758.3372961233707
26.7,-0.01713659830077373,-0.03045871055147381,-0.02928352096147152,-307.6222598874852,-788.2371003401222,-761.5942485828247
26.8,-0.5967723201438082,-0.0305281600158467,-0.02932645585235044,-601.4728401366158,-789.6449683257968,-762.6024590636472
26.9,-0.01478427709382095,-0.03070672780341119,-0.0294885802971857,-265.5167536032797,-793.7818761023323,-766.2629169610373
27,-0.323733156735904,-0.03081217422853364,-0.02956852466656291,-601.1414234586914,-796.0210214951184,-768.1012780056665
27.1,-0.5588537117510752,-0.03094266973548119,-0.02967423304805182,-601.4047653608125,-798.9258753165877,-770.5011486548416
27.2,-0.2217188744680806,-0.03112407674735998,-0.02983495606783257,-600.2330738392546,-803.0384880051406,-774.1198300237646
27.3,-0.01700861469009219,-0.03129407732649718,-0.02998160117230486,-303.9243015329027,-806.8273426889607,-777.432430784391
27.4,-0.03352749787156548,-0.03145915322755003,-0.03012102068670031,-563.3392573770838,-810.468896213522,-780.5757262111157
27.5,-0.3661989937463481,-0.03161226145066515,-0.03024539396175972,-601.1669763640352,-813.7889577325333,-783.3870660294781
27.6,-0.3862462516094405,-0.03178565740836915,-0.03039067639615587,-601.4209099530129,-817.5417946216179,-786.6724934646354
27.7,-0.01956139988785008,-0.03201535867323206,-0.03059575032284775,-347.8492335683479,-822.6816829877687,-791.2323160506062
27.8,-0.06029970912011018,-0.03221953078983265,-0.03077060911050704,-835.7137217558487,-827.0998455439739,-795.1457380232774
27.9,-0.06305711553309347,-0.03243859326853098,-0.03095904356776429,-846.7303870453286,-831.8594604682228,-799.3441613327972
28,-0.01634568611857302,-0.03267895005360544,-0.03116762411807873,-293.9200646771949,-837.1060749159999,-803.9659916544123
28.1,-0.0800120668430271,-0.03292451091152868,-0.03137840855873077,-853.3685005412717,-842.3474409905458,-808.6464968960144
28.2,-0.0540296872612695,-0.03321279959004497,-0.0316312639916933,-798.2382201300345,-848.561774106929,-814.2136026210701
28.3,-0.3599031045342528,-0.03349077162642007,-0.03186596590843043,-601.4747123170525,-854.4418627072127,-819.3965959163612
28.4,-0.06851707038605387,-0.03387083459358789,-0.03220505993955382,-858.3615258855273,-862.5541239698771,-826.7882294084703
28.5,-0.04725603914768954,-0.03429499701965712,-0.03257986150792064,-738.7952481777156,-871.5275514881719,-834.9202382274042
28.6,-0.02255495776261912,-0.03479744370201755,-0.03302124595521316,-400.2644584601277,-882.0523868953559,-844.4372071852292
28.7,-0.04536936742636645,-0.03545606456615617,-0.03360139295003478,-719.0195377853253,-895.6555489282972,-856.8499533508334
28.8,-0.06170126172331876,-0.03635973378821986,-0.03435556338882493,-842.1766592404419,-914.0025366018406,-872.8264393927337
28.9,-0.05671444915920087,-0.03971299024140692,-0.03729253241215488,-816.1221619935137,-979.3324132973413,-932.7260990749174
29,-0.04842619287192112,-0.04341813700370017,-0.04067914222898943,-749.7307611860625,-1045.657587821837,-997.2687416682033
29.1,-0.04289425707828472,-0.04478229033498172,-0.04199931853986563,-691.2024777681243,-1068.424546433026,-1021.022613388993
29.2,-0.03819154688223909,-0.0436081324105282,-0.04102287401024989,-633.6347493608002,-1048.916942948897,-1003.514354680859
29.3,-0.03369807965913912,-0.04063126948453511,-0.03838413954042751,-572.6898072398928,-996.4342240652054,-954.0407794073608
29.4,-0.02929098561940813,-0.03675085734055012,-0.03488734612312298,-507.950804641121,-921.9660236391296,-883.8783253747399
29.5,-0.02498521820670445,-0.0326140048646148,-0.03112171749881199,-440.5739683858108,-835.7247753598965,-802.9658433189533
29.6,-0.02079534038574493,-0.02852371837883841,-0.02736651291811285,-371.6717918206402,-744.2738307018886,-717.332791157638
29.7,-0.0167119083144744,-0.0245618756673057,-0.02369753255411803,-301.8837357714602,-650.5693480769232,-629.4711304256886
29.8,-0.01271088639623022,-0.02071903593122613,-0.02010501394920931,-231.4765319008885,-555.5324114106151,-539.9635728804004
29.9,-0.008765196145523716,-0.01696662507916782,-0.01656077499338585,-160.5488038050096,-459.4098898331994,-448.8009175300251
30,-0.004849925692868207,-0.01327972824096844,-0.01303988524696077,-89.15690795131277,-362.3491554049314,-355.9253642620259
30.1,-0.0009429879164070899,-0.009639490560019505,-0.009523113381644599,-17.36174424135374,-264.5262354289504,-261.3473482593895
30.2,0.00297564782613943,-0.006031418772654324,-0.005995394367001443,54.75646777236113,-166.1514843356764,-165.1479344113577
30.3,0.00692493035766528,-0.002443781678971356,-0.002444330238317581,127.0919245000819,-67.45938259273939,-67.46790007850862
30.4,0.0109234583537585,0.001133459435393309,0.001140831770206879,199.504298769224,31.29849761076414,31.49892675701091
30.5,0.01499097792753763,0.00470940357888528,0.004769930633709979,271.8222912660042,129.8578106604557,131.5086657577134
30.6,0.01914943727033335,0.008292382603624434,0.008452047970618671,343.8336225904229,227.9326784737742,232.2562448799397
30.7,0.02342439942375513,0.01189036538830649,0.01219589494144888,415.2715905364947,325.2149988231755,333.3711259426781
30.8,0.02784769102350195,0.01551109703912003,0.01600992066648768,485.8038229539121,421.3666856117455,434.4047239128452
30.9,0.03246102631957434,0.01916197523135724,0.01990212309093784,555.0028653511295,516.005112970339,534.8091977437253
31,0.03732220140379736,0.02284983720818416,0.02387970647912017,622.293762944337,608.6872647195104,633.9128424001563
31.1,0.04251764521812004,0.0265803194450443,0.02794816991291167,686.8630131777786,698.8845224938244,730.8833530490966
31.2,0.04818771010936262,0.03035531220283694,0.03210812482981459,747.4395916108369,785.9208806093422,824.6507565540559
31.3,0.05459154166875466,0.03416751279286784,0.03634831872360535,801.7444850658347,868.8726763583003,913.7879708499992
31.4,0.06231553249150768,0.0379818313693214,0.04062254921747342,844.5681940584567,946.2728605537242,996.1915498780282
31.5,0.07319731419958769,0.04167662800491582,0.04477427506999689,858.7531448572809,1015.311602404163,1068.237954148388
31.6,0.1158621918964077,0.04452537673046995,0.04780467838004537,783.9580280917885,1064.171208622581,1115.389086014154
31.7,0.04040516904776625,0.04329049260231758,0.04626679509986793,661.8331873533136,1043.423541058177,1092.139492344669
31.8,0.1759272308123235,0.03990979311892529,0.0424934851276756,620.8505051698071,983.0261592366263,1029.690243618237
31.9,0.1750509546732351,0.03673472150201917,0.03900862010167946,624.3926219301981,921.5537447736421,966.0688849564
32,0.06520090839942948,0.03451892503003703,0.03660184023910391,849.9294234232267,876.1760180483849,918.9578320289364
32.1,0.2449138617303817,0.0331479278317085,0.03512853070015,601.4189231762789,847.1704865600167,888.8364962403622
32.2,0.1982167394073549,0.03236157359298505,0.03428668935935072,601.343580214223,830.1915574876843,871.2913855222816
32.3,0.4270031436787459,0.0318561308730274,0.03375284341126498,601.4276225508825,819.1571888194384,860.0274028807861
32.4,0.06579372023526289,0.03153936403535033,0.03341542540906227,853.9971745068511,812.182975110307,852.8820954592669
32.5,0.02625990507930882,0.03126846737996248,0.03313229162561521,460.388888685845,806.1934454121111,846.8770305858658
32.6,0.02286199763519932,0.03101976136826791,0.03287561875715996,405.0918622487164,800.6797130538599,841.361538617861
32.7,0.04764411754791696,0.0307885629420574,0.03263875559844608,743.0384980389417,795.5378899069431,836.219215664431
32.8,0.3910867087661725,0.03053235013166406,0.03238213344316277,601.4221856463488,789.8409102894296,830.5596551212332
32.9,0.2179665606897457,0.03035456940599911,0.03220003601627188,600.6089827831233,785.826947622694,826.6958365075075
33,0.2674617012902571,0.03014629168199476,0.03199194569305255,601.2345419612423,781.1657210325631,822.0703272681707
33.1,0.01554087458908854,0.02999221835752184,0.03183618423037646,279.3027295419361,777.6729044876208,818.7728661058736
33.2,0.5609904576971633,0.02976760541105627,0.03161773013041,601.4322818511372,772.615980797235,813.8580783180298
33.3,0.3775819976852526,0.02961128989243573,0.03146367135253147,601.3499805813397,769.0759083757265,810.451234131209
33.4,0.06673569465365073,0.02948434257084663,0.03133877341458102,853.4944674125034,766.1728755643899,807.7679355891772
33.5,0.03142924230461182,0.02934153050780122,0.03120123115837387,540.208420695895,762.922048136585,804.7748615188915
33.6,0.0149268409504596,0.02919303332844201,0.03106030504683089,267.9764815396045,759.5335687297254,801.6589560320969
33.7,0.1326552699423489,0.02904770859539513,0.03092405726308751,734.7653628160333,756.2084498599643,798.6181138619158
33.8,0.2272911440906464,0.02891031903270022,0.03079684151590872,600.1976048518039,753.0635794857758,795.7738624545736
33.9,0.2628171090485901,0.0287835040306158,0.03068114101033777,600.4416333751303,750.154844371163,793.1878577703077
34,0.2543935423125055,0.02866684944077433,0.03057659896475303,600.3619073355057,747.4737331048075,790.853687270797
34.1,0.2137025206810407,0.02855938961603916,0.03048235467606441,599.9845333626007,744.999583919471,788.7510933109872
34.2,0.1518376661263768,0.02845999929861165,0.03039740001479697,679.3970278308167,742.708017342931,786.8554808278951
34.3,0.06513491645569536,0.02836729232610064,0.03032046824896956,840.1293073953298,740.5691664498512,785.1369593206626
34.4,0.0180910469529064,0.02828031503124934,0.03025070790905594,320.976889751811,738.5621353071368,783.5756231108705
34.5,0.01493480635802998,0.02819935489991745,0.0301884377507088,268.0042051136389,736.6910021404675,782.1778261367512
34.6,0.01582075574266472,0.02812456804073213,0.03013384478166257,283.8605904679239,734.9597944375639,780.9497354771804
34.7,0.01518019291322632,0.0280559340173767,0.03008694721628583,272.4405683306397,733.3685884360746,779.8933011223611
34.8,0.01988001455769177,0.02799279812688787,0.03004717511734942,350.8694846223007,731.9016669916867,778.99399032599
34.9,0.1583262538281935,0.02793248393770541,0.0300120573330039,662.1179893064015,730.4979987836696,778.1891680497497
35,0.3694759699612542,0.02787048847987637,0.02997735872584559,600.9429015651555,729.0607596446185,777.373238096691
35.1,0.5897052210342711,0.02780941047519267,0.02994548280430855,601.3830823633733,727.6493851003499,776.5917043996049
35.2,0.6194835475169649,0.0277694074488386,0.02993532237989522,601.4730987755482,726.7298899240976,776.3096854219135
35.3,0.2254469155396731,0.02777968485536658,0.02997457298287023,600.9234898965427,726.9573608341663,777.2396195565016
35.4,0.03024676295667893,0.02779297653421609,0.0300190400050095,522.4830108786674,727.2634030505473,778.3532571192393
35.5,0.518806365526632,0.02774131762281394,0.03000473009441693,601.3229605190899,726.0631727722657,777.9517125684462
35.6,0.2352105735983249,0.02775723024163373,0.03005580751996727,601.0465780274947,726.4378382429694,779.0689198746812
35.7,0.2248822818083911,0.02777707102101093,0.03011339635467533,600.4950245169717,726.8889259351992,780.4629646496769
35.8,0.1242398222283196,0.0277927787010656,0.03016890577645848,755.1315017975012,727.2627689863469,781.6363862605705
35.9,0.6010147838167208,0.02778058754227552,0.03020078702261661,601.4602584633335,726.9910060620939,782.3213373497268
36,0.2421937969714137,0.02785164537498815,0.03031370857657371,600.7633564629994,728.6273699817402,784.9633879953416
36.1,0.0157440870404344,0.02790900311213708,0.03041598735450415,282.2593408449086,729.963665465113,787.2855798826198
36.2,0.1182461257468959,0.02795354527054759,0.03050876782184077,777.0174211003516,730.9962088547881,789.3516523104163
36.3,0.53894377074141,0.02797494300974027,0.03058202351789258,601.4389223800168,731.5109848053698,790.8952587219817
36.4,0.07822797118277933,0.02808223600843895,0.03073932334802638,853.8038420944321,733.9933982883564,794.4320957880765
36.5,0.5190723587913012,0.02812469865327894,0.03083815508871256,601.4444535654915,734.9880044210919,796.6136992798332
36.6,0.2270269695330536,0.02824332138100957,0.03101219582031625,601.0136572157271,737.7203421281885,800.561218460739
36.7,0.4384708279214695,0.02832273176847796,0.03115186295550649,601.4070128133936,739.5686030610029,803.6100307143247
36.8,0.07739599373538673,0.02846205158577602,0.0313517178847631,855.3389469075495,742.7853067341742,808.0240596550541
36.9,0.434693001546106,0.02855115254526977,0.03150753082919813,601.4718562688543,744.8581090627467,811.4161353679922
37,0.09116871840892848,0.0287203423710775,0.03174371829372289,839.345714201013,748.7394964258856,816.6473063156848
37.1,0.4295410981022504,0.02884898938164856,0.03194602237126928,601.4510765918283,751.698093535006,821.089239704251
37.2,0.2247977237762485,0.02903147225834685,0.03220481653000309,601.4386426368816,755.8889802834061,826.7099953272206
37.3,0.3816782864071958,0.02921517461886148,0.03247170868290745,601.4747216703051,760.092655491704,832.510851519248
37.4,0.01801631159656127,0.02947946014503134,0.0328245196487635,323.1065470411071,766.0834938287323,840.2583062331498
37.5,0.04649067114775653,0.02975527618340055,0.03319955949318283,730.9589571831946,772.3496919538175,848.2791600283176
37.6,0.05259591228468573,0.03006401363918334,0.03362341242109117,786.9463604114883,779.3321220453295,857.3061678377799
37.7,0.3118125730413085,0.03040439728064622,0.03410609108049344,601.4730125991487,787.0054085922037,867.4888008204445
37.8,0.06292248585463173,0.03096403823446974,0.03486245583351585,846.8853726475768,799.5013388926019,883.3263199302179
37.9,0.0526695971421746,0.03262633134728092,0.03711981392249681,787.1452672275686,835.9635570332721,929.2446730997578
38,0.04371321684755544,0.03474686519152895,0.03967820421362975,700.5295421960674,880.9800952528899,978.7172227068099
38.1,0.03886302215760987,0.03523350896909468,0.04018987894611183,642.2622362113594,891.0615662862805,988.2795148018208
38.2,0.03553053622548684,0.0344906435600839,0.03920506012402059,598.1964783335698,875.6179877927306,969.8201328628841
38.3,0.0327934311205146,0.03312700348948212,0.03748028683920071,559.776460073134,846.7202208047712,936.4525167146062
38.4,0.03031981511806652,0.03151667503164117,0.03547218454751999,523.4652454370057,811.705431158535,896.0218733032489
38.5,0.02798614346269046,0.02982916628766155,0.03338619037614288,487.9307780313112,774.0269441686889,852.3173370382145
38.6,0.02574170345667224,0.02812864042268635,0.03130034739981424,452.675744440262,735.0915229063654,806.9802973800062
38.7,0.02356252035362855,0.02643425199160782,0.02923881791204108,417.5148687206101,695.3868422731067,760.6653971421391
38.8,0.02143493310826612,0.02474952340420996,0.02720708550776565,382.3768938241876,655.0625627636903,713.6517306992956
38.9,0.01934981551203413,0.02307325217557822,0.02520491042230221,347.2345148205681,614.1570901146231,666.0860453697567
39,0.01730033006028615,0.02140296796787063,0.02323043705504116,312.0781768333674,572.6730803966493,618.0656616021772
39.1,0.01528035760393651,0.01973523908755457,0.02128065729393686,276.895244220233,530.5833029082912,569.6467060647467
39.2,0.01328507377699092,0.01806776010101922,0.01935370716996252,241.6837150475437,487.8835231590792,520.9013249528609
39.3,0.01131017055414427,0.0163980160030594,0.01744743291591128,206.4416464837436,444.5604809510182,471.8843800004482
39.4,0.009351466037592963,0.01472353319079908,0.01555968487983293,171.162259865886,400.5991256843448,422.6419252779835
39.5,0.007405728468331821,0.01304282475232039,0.0136893116903292,135.8503556416366,356.0084734110636,373.2385263205323
39.6,0.005469716419508277,0.01135399710711888,0.01183468887797436,100.5064603871073,310.7859534259549,323.7200411888652
39.7,0.003540556736179922,0.009655589752575362,0.009994611833073756,65.13488371812726,264.9406079391848,274.1382666307316
39.8,0.001615667060759548,0.007946452922384464,0.008168159741758231,29.74314674244808,218.4903030461219,224.5478817827052
39.9,-0.0003072323972041027,0.006225588398541911,0.006354529118633739,-5.656880099228046,171.4583492871197,175.0029450492148
40,-0.002230286442123793,0.004492200948907545,0.004553086105334871,-41.05139751641627,123.8752371109738,125.5586604445541
40.1,-0.00415535040496268,0.002745739187027075,0.002763405145833752,-76.42121750074541,75.78029822464266,76.27294542797667
40.2,-0.006084095229432036,0.0009858332830832992,0.0009852020223398241,-111.743240342826,27.22033318278352,27.20489959059551
40.3,-0.008018018220791436,-0.0007876438734064792,-0.0007816082833452501,-146.9901028879751,-21.74852633522969,-21.58346675471858
40.4,-0.009958447534736081,-0.002574600386952889,-0.002536940362843505,-182.1300615698794,-71.0612318944578,-70.02781735487667
40.5,-0.01190641899757004,-0.004374798163125756,-0.004280614701537316,-217.1244145572876,-120.6458842015538,-118.0636748247684
40.6,-0.01386313073402745,-0.006187669712936767,-0.006012182328011744,-251.935267373076,-170.4186383141757,-165.6215009330488
40.7,-0.0158291048587909,-0.008012422145449817,-0.007731033670005019,-286.510740571026,-220.2870065036946,-212.6300823219684
40.8,-0.01780509959947609,-0.009848209806339813,-0.009436570530586068,-320.8007920206639,-270.1547065894187,-259.0212145287937
40.9,-0.01979165220275431,-0.01169356728116062,-0.01112766644744099,-354.7491950341134,-319.9068882209802,-304.7154480786381
41,-0.02178909332031159,-0.01354715868669262,-0.01280339240714173,-388.2936836174592,-369.431049271918,-349.6420871255031
41.1,-0.02379762509463191,-0.01540723574075692,-0.01446250372291697,-421.367577783443,-418.6032938713877,-393.7257818105992
41.2,-0.02581754659783417,-0.01727143285516745,-0.01610325882790195,-453.9031330530399,-467.2839042228734,-436.8821531007418
41.3,-0.02784844245900359,-0.01913757289797436,-0.01772418332444943,-485.8191896681636,-515.3403243757066,-479.039043825648
41.4,-0.02989057549827887,-0.02100307599444694,-0.01932352296092412,-517.0430761764432,-562.6323032732197,-520.1220204240035
41.5,-0.03194363733838443,-0.02286466058824206,-0.0208989749797195,-547.4912585756418,-609.0066948601486,-560.0487204199383
41.6,-0.03400745746324057,-0.02471904032635849,-0.02244834274956681,-577.080276382003,-654.3166329917543,-598.7460609949326
41.7,-0.03608173046750844,-0.02656237559982611,-0.02396903861850277,-605.7230593156017,-698.4101157763134,-636.1385166826442
41.8,-0.03816633358992202,-0.02839038587409757,-0.02545819862128778,-633.3334821726324,-741.1354244938959,-672.1520176482379
41.9,-0.0402611945655042,-0.03019863236538424,-0.02691294509067464,-659.8237856565902,-782.3494592052741,-706.7204544574302
42,-0.04236650045429616,-0.03198183304745648,-0.02832978242269985,-685.1076456471624,-821.9055394794951,-739.772782711505
42.1,-0.0444821386691931,-0.03373392720889278,-0.02970466595041172,-709.0921800001813,-859.6574635431519,-771.2350068965023
42.2,-0.04660897057996519,-0.03544877989803908,-0.03103364777169939,-731.6927746478918,-895.4787625310478,-801.0466138658197
42.3,-0.04874813120944561,-0.03711942309877376,-0.03231220585646443,-752.8223181078733,-929.2483475118224,-829.1451638718095
42.4,-0.05090169011768721,-0.03873793334925404,-0.03353516068566099,-772.3956733577902,-960.8520231483567,-855.4657443744039
42.5,-0.0530728518385423,-0.04029585747527923,-0.03469706097375878,-790.3264359463066,-990.1932817110496,-879.949377743912
42.6,-0.05526671637484684,-0.04178362437775535,-0.03579169353409303,-806.5265371198345,-1017.184890240674,-902.533186750638
42.7,-0.05749124084769565,-0.04319056127165185,-0.03681212159554012,-820.9013312406156,-1041.751386015003,-923.1511703484655
42.8,-0.05975924439109593,-0.04450575297988485,-0.03775145545895691,-833.3427131001932,-1063.844607478833,-941.7490182309358
42.9,-0.06208988215596688,-0.04571364205333809,-0.03859917567855407,-843.7043208624383,-1083.370882264025,-958.2108571220492
43,-0.06451131382362441,-0.04680291296951284,-0.03934853734541275,-851.7633938363837,-1100.334427522192,-972.5018634731723
43.1,-0.06708579972756647,-0.0477473164880429,-0.03998126637642019,-857.1855854290748,-1114.535962333498,-984.3750215847537
43.2,-0.0699377831269395,-0.0485278891495972,-0.04048612779961729,-859.2488887834019,-1125.911999983945,-993.7189983806325
43.3,-0.07306516079250285,-0.04911401411617389,-0.0408427350881846,-858.79173532724,-1134.234611966992,-1000.247590949468
43.4,-0.07627143555698351,-0.04948525000743297,-0.04103438239193408,-857.4305492497265,-1139.407977143586,-1003.731425827058
43.5,-0.02257083142766193,-0.04968599162460446,-0.04129558249352071,-400.4076328373708,-1142.298479415461,-1008.4190634693
43.6,-0.05442702243484063,-0.04692005947275656,-0.03931530289486176,-800.863923226705,-1102.161301883589,-971.8366137443447
43.7,-0.2216031901020773,-0.04341301628882248,-0.03661950850908909,-601.4703364833973,-1045.521420495767,-919.2657863445883
43.8,-0.0209875851214557,-0.04062774902900975,-0.03445416581958415,-373.8837224061215,-996.4161077047451,-874.8235069327086
43.9,-0.03058825540191496,-0.0385308156693123,-0.03279777401873094,-527.3418949276357,-956.9646185008528,-839.6124069258207
44,-0.4497155522069478,-0.03690481659881311,-0.03148126281772811,-601.4700343088897,-924.9428358020959,-810.9177015016752
44.1,-0.4516481269987991,-0.035727905223739,-0.03052296211384153,-601.4737904031126,-901.1502782865202,-789.6330687065806
44.2,-0.2076682074337031,-0.03486567148073542,-0.02981286626471437,-601.2529330136059,-883.4797090656538,-773.6365736180925
44.3,-0.04012898495693121,-0.0342174553791577,-0.02926813662658646,-658.6654396702927,-869.9151420229466,-761.2674194830336
44.4,-0.351409311346688,-0.03363921132058597,-0.02875605781398076,-601.4705522758883,-857.573230153045,-749.5666183670745
44.5,-0.02103096710245322,-0.0332858246592068,-0.02843992069665954,-374.5429346441171,-850.1922969912257,-742.2721053461141
44.6,-0.05536342100021973,-0.03298058199923976,-0.02814999530523543,-807.692331169153,-843.5503827772721,-735.5733935051061
44.7,-0.3717002980314442,-0.03270550766995291,-0.02787224579032946,-601.4723189283555,-837.5601058859343,-729.1425130782696
44.8,-0.4693663497511025,-0.0325355248557662,-0.02768423286018631,-601.4670768274974,-833.9176705789331,-724.760307995324
44.9,-0.4533945457787928,-0.03241838440413656,-0.02753663626051336,-601.4746486458479,-831.3521008945752,-721.3217736741911
45,-0.05878874952452565,-0.03239674784106585,-0.02747266299567172,-828.6505351014512,-830.9195679918009,-719.8165318254676
45.1,-0.343322827597625,-0.03233126993497475,-0.02735557410824855,-601.4219941777239,-829.5371831160846,-717.0762712347598
45.2,-0.01961454562424195,-0.03236054270141475,-0.02732302236955341,-349.975769165235,-830.2284473748805,-716.3102357595402
45.3,-0.3481207429358625,-0.03235794416078545,-0.02725103578280094,-601.4739435276889,-830.0322243637629,-714.6441363230672
45.4,-0.1552222244202317,-0.03245666615298153,-0.02726865241063938,-670.2333014413382,-832.2989562797014,-715.0379012918341
45.5,-0.1473446544241374,-0.03254412951122416,-0.02726669216262331,-690.49102079993,-834.0768002796966,-715.0119266480439
45.6,-0.2539425110418478,-0.03267709593220798,-0.02729798868064654,-601.4728207346343,-836.9531323560567,-715.7488658447469
45.7,-0.02141053919818086,-0.03289698324314492,-0.02740037330901538,-380.5518101687466,-841.832103252851,-718.1264728475172
45.8,-0.04123561492874694,-0.03317870559120828,-0.0275464722426013,-671.978400478984,-847.8406480180379,-721.5451327365802
45.9,-0.04625995483155229,-0.03349623168151505,-0.02770218020975011,-728.3610349851912,-854.6054280727395,-725.1827864948322
46,-0.06364283413105402,-0.03389225200448795,-0.02788821419754656,-849.2695902015182,-862.9666273560152,-729.5289892744171
46.1,-0.0557201321408652,-0.03505190787213616,-0.02846409107469816,-809.6546483172219,-887.2633784521383,-742.8686437000503
46.2,-0.04575332857734268,-0.03729965524991227,-0.03004697094306877,-722.7865445611969,-932.8361720761585,-778.9596337659734
46.3,-0.04130869284967802,-0.038102486133256,-0.03063456468061178,-672.5608959428407,-948.6123200258864,-792.142487397351
46.4,-0.03887624795272472,-0.03791845873097964,-0.03051578585976932,-642.4345310172662,-945.0343813557056,-789.4843749617054
46.5,-0.03717751262024736,-0.03728451538228515,-0.03007337329030077,-620.3652151174838,-932.5709164191875,-779.5476430528171
46.6,-0.03574896444006264,-0.03646522179111122,-0.02949823835591644,-601.1815574529356,-916.2105559831582,-766.5317650586181
46.7,-0.03442293677353738,-0.0355688357080596,-0.02886857363217886,-582.884232279794,-897.9941154233344,-752.1562252849956
46.8,-0.03313986816798058,-0.03463650646862828,-0.02821374114649573,-564.7470889325929,-878.7054644453639,-737.0696302021286
46.9,-0.03187882051889507,-0.03368384375498051,-0.02754442414287785,-546.5222335648483,-858.6458601446935,-721.5087770581061
47,-0.03063256602746236,-0.03271710741499863,-0.02686444249488364,-528.1374394691617,-837.9380404935162,-705.5579219510245
47.1,-0.02939841859244492,-0.03173922567491744,-0.0261751679908398,-509.5794877741527,-816.6412569365908,-689.2465237048577
47.2,-0.02817564495927078,-0.0307524383132215,-0.02547752996435353,-490.8613687241139,-794.8042888027855,-672.5948851333098
47.3,-0.02696340019063191,-0.0297574046697925,-0.02477120997671897,-471.9925683712445,-772.4435832514491,-655.5939931469617
47.4,-0.02576145915135989,-0.02875524129568694,-0.02405630719582572,-452.9908675772338,-749.5876648517169,-638.2451234496938
47.5,-0.02456936222913335,-0.02774683523018899,-0.02333276483048162,-433.8692232321612,-726.2614385055176,-620.5458880158826
47.6,-0.02338666298324359,-0.02673285300438918,-0.02260037415000019,-414.6397208142359,-702.4862464873879,-602.4904159232418
